SlNo,Slide_No,State,District,Slide_Name,Latitude,Longitude,History,event_date,rainfall_mm
23940,MIZ/CHAM/84E04/2025/228,Mizoram,Champhai,,23.198136,93.166988,01 June 2025,2025-06-01,103.08499813079834
23941,MIZ/CHAM/84E04/2025/229,Mizoram,Champhai,,23.177311,93.198157,01 June 2025,2025-06-01,103.08499813079834
23943,MIZ/KHAW/84E08/2025/231,Mizoram,Khawzawl,,23.14788055419922,93.323791,01 June 2025,2025-06-01,80.59499759133905
23952,MIZ/AIZ/84A13/2025/240,Mizoram,Aizawl,,23.807952,92.834037,01 June 2025,2025-06-01,83.02499843016267
23956,MIZ/AIZ/83D15/2025/244,Mizoram,Aizawl,,24.36571502685547,92.930137,01 June 2025,2025-06-01,38.60499924607575
24034,MIZ/LUN/84A12/2025/070,Mizoram,Lunglei,,23.184091,92.738895,01 June 2025,2025-06-01,124.09999714419246
24100,MIZ/LUN/84A12/2025/150,Mizoram,Lunglei,,23.112390518188477,92.745417,01 June 2025,2025-06-01,124.09999714419246
23790,MIZ/LUNG/84B13/2025/078,Mizoram,Lunglei,,22.880420684814453,92.821692,01 June 2025,2025-06-01,104.03499716613442
23857,MIZ/SER/84A15/2025/145,Mizoram,Serchhip,,23.27122688293457,92.874544,01 June 2025,2025-06-01,124.49999655690044
23858,MIZ/SER/84A15/2025/146,Mizoram,Serchhip,,23.27054786682129,92.877577,01 June 2025,2025-06-01,124.49999655690044
23859,MIZ/SER/84A15/2025/147,Mizoram,Serchhip,,23.67700958251953,92.87895202636719,01 June 2025,2025-06-01,126.59999623801559
23866,MIZ/SER/84A11/2025/154,Mizoram,Serchhip,,23.29386329650879,92.741368,01 June 2025,2025-06-01,130.09999661054462
23867,MIZ/SER/84A11/2025/155,Mizoram,Serchhip,,23.295774459838867,92.740012,01 June 2025,2025-06-01,130.09999661054462
23868,MIZ/SER/84A11/2025/156,Mizoram,Serchhip,,23.302650451660156,92.742945,01 June 2025,2025-06-01,124.72499609738588
23872,MIZ/SER/84A11/2025/160,Mizoram,Serchhip,,23.300291061401367,92.69577026367188,01 June 2025,2025-06-01,129.90999726951122
23873,MIZ/SER/84A11/2025/161,Mizoram,Serchhip,,23.299806,92.694901,01 June 2025,2025-06-01,136.86499816924334
23874,MIZ/SER/84A11/2025/162,Mizoram,Serchhip,,23.299312,92.692614,01 June 2025,2025-06-01,136.86499816924334
23875,MIZ/LUNG/84A11/2025/163,Mizoram,Lunglei,,23.297521,92.689449,01 June 2025,2025-06-01,136.86499816924334
23876,MIZ/LUNG/84A11/2025/164,Mizoram,Lunglei,,23.303739547729492,92.672816,01 June 2025,2025-06-01,129.90999726951122
23877,MIZ/LUNG/84A11/2025/165,Mizoram,Lunglei,,23.304122924804688,92.671521,01 June 2025,2025-06-01,129.90999726951122
23878,MIZ/LUNG/84A11/2025/166,Mizoram,Lunglei,,23.30610466003418,92.671296,01 June 2025,2025-06-01,129.90999726951122
23879,MIZ/LUNG/84A11/2025/167,Mizoram,Lunglei,,23.306338,92.666573,01 June 2025,2025-06-01,129.90999726951122
23881,MIZ/LUNG/84A11/2025/169,Mizoram,Lunglei,,23.301901,92.649401,01 June 2025,2025-06-01,129.90999726951122
23609,MIZ/KOL/2024/781,Mizoram,Kolasib,,23.54130278,93.10256944,12 September 2024,2024-09-12,6.159999839961529
23610,MIZ/KOL/2024/782,Mizoram,Kolasib,,23.54600556,93.09247222,12 September 2024,2024-09-12,3.6699998155236244
23611,MIZ/KOL/2024/783,Mizoram,Kolasib,,23.54286944,93.08539722,12 September 2024,2024-09-12,3.6699998155236244
23613,MIZ/KOL/2024/785,Mizoram,Kolasib,,23.56785011291504,93.10472222,12 September 2024,2024-09-12,6.159999839961529
23614,MIZ/KOL/2024/786,Mizoram,Kolasib,,23.56413333,93.11378889,12 September 2024,2024-09-12,6.159999839961529
23615,MIZ/KOL/2024/787,Mizoram,Kolasib,,23.56233889,93.11890833,12 September 2024,2024-09-12,6.159999839961529
23617,MIZ/KOL/2024/789,Mizoram,Kolasib,,23.56238611,93.12376667,12 September 2024,2024-09-12,6.159999839961529
23618,MIZ/KOL/2024/790,Mizoram,Kolasib,,23.56404167,93.10752222,12 September 2024,2024-09-12,6.159999839961529
23619,MIZ/KOL/2024/791,Mizoram,Kolasib,,23.56145278,93.10908889,12 September 2024,2024-09-12,6.159999839961529
23620,MIZ/KOL/2024/792,Mizoram,Kolasib,,23.55881111,93.10900556,12 September 2024,2024-09-12,6.159999839961529
23545,MIZ/AZL/2024/717,Mizoram,Aizawl,,24.28840278,93.58591389,13 August 2024,2024-08-13,0.0
23546,MIZ/AZL/2024/718,Mizoram,Aizawl,,24.29982222,93.59040833,13 August 2024,2024-08-13,0.0
23547,MIZ/AZL/2024/719,Mizoram,Aizawl,,24.30768611,93.58120556,13 August 2024,2024-08-13,0.0
23548,MIZ/AZL/2024/720,Mizoram,Aizawl,,24.30711944,93.59375833,13 August 2024,2024-08-13,0.0
23549,MIZ/AZL/2024/721,Mizoram,Aizawl,,24.33915833,93.66233611,13 August 2024,2024-08-13,0.0
23550,MIZ/AZL/2024/722,Mizoram,Aizawl,,24.33331944,93.65702778,13 August 2024,2024-08-13,0.0
23552,MIZ/AZL/2024/724,Mizoram,Aizawl,,24.330900192260742,93.66054444,13 August 2024,2024-08-13,0.0
23554,MIZ/AZL/2024/726,Mizoram,Aizawl,,24.39255556,93.65468611,13 August 2024,2024-08-13,0.0
23556,MIZ/AZL/2024/728,Mizoram,Aizawl,,24.49112222,93.62215556,13 August 2024,2024-08-13,0.11999999731779099
23558,MIZ/AZL/2024/730,Mizoram,Aizawl,,24.48458889,93.58781944,13 August 2024,2024-08-13,0.0
23560,MIZ/AZL/2024/732,Mizoram,Aizawl,,24.51785556,93.55086944,13 August 2024,2024-08-13,0.0
23572,MIZ/KOL/2024/744,Mizoram,Kolasib,,24.76606111,93.30076667,13 August 2024,2024-08-13,0.0
23606,MIZ/KOL/2024/778,Mizoram,Kolasib,,23.41421944,93.10569167,13 August 2024,2024-08-13,9.614999942481518
624,ASM/DH/83G04/2022-23/017,Assam,Dima Hasao,Kana Basti Slide 2,25.16023063659668,93.0108413696289,14 May 2022,2022-05-14,66.88499914109707
632,ASM/DH/83G04/2022-23/015,Assam,Dima Hasao,South Bagetar Slide 2,25.165790557861328,93.00948333740234,14 May 2022,2022-05-14,66.88499914109707
633,ASM/DH/83G04/2022-23/016,Assam,Dima Hasao,Kana Basti Slide 1,25.15859031677246,93.0129165649414,14 May 2022,2022-05-14,66.88499914109707
640,ASM/DH/83G04/2022-23/027,Assam,Dima Hasao,Mahadev Tilla Slide 1,25.155559539794922,93.021583,14 May 2022,2022-05-14,66.88499914109707
647,ASM/DH/83G04/2022-23/025,Assam,Dima Hasao,Tularam Raji Slide 2,25.168039321899414,93.02503204345703,14 May 2022,2022-05-14,66.88499914109707
649,ASM/DH/83G04/2022-23/044,Assam,Dima Hasao,Tularam Raji Slide 3,25.16808319091797,93.024922,14 May 2022,2022-05-14,66.88499914109707
666,ASM/DH/83G04/2022-23/047,Assam,Dima Hasao,Natun Basti Slide 5,25.162667,93.009806,14 May 2022,2022-05-14,66.88499914109707
779,ASM/DH/83G04/2022-23/023,Assam,Dima Hasao,Disgao Raji Slide,25.17136001586914,93.01101684570312,14 May 2022,2022-05-14,66.88499914109707
787,ASM/DH/83G04/2022-23/021,Assam,Dima Hasao,Moulhoi Slide 1,25.17622947692871,93.01325988769531,14 May 2022,2022-05-14,66.88499914109707
805,ASM/DH/83C16/2023-24/001,Assam,Dima Hasao,Lower Boulsol slide,25.117665,92.847709,14 May 2022,2022-05-14,88.53999751154333
808,ASM/DH/83C15/2023-24/001,Assam,Dima Hasao,Old Sangbar playground slide,25.366254806518555,92.823037,14 May 2022,2022-05-14,59.73999881371856
23119,MIZ/AZL/2024/252,Mizoram,Aizawl,,23.74722222,92.71805556,2 July 2024,2024-07-02,33.94499882310629
23137,MIZ/AZL/2024/270,Mizoram,Aizawl,,23.70277778,92.72083333,2 July 2024,2024-07-02,33.94499882310629
23138,MIZ/AZL/2024/271,Mizoram,Aizawl,,23.702499389648438,92.72138889,2 July 2024,2024-07-02,33.94499882310629
23139,MIZ/AZL/2024/272,Mizoram,Aizawl,,23.69805556,92.72277778,2 July 2024,2024-07-02,24.599999494850636
23196,MIZ/AZL/2024/331,Mizoram,Aizawl,,23.60972222,92.79972222,2 July 2024,2024-07-02,24.599999494850636
23435,MIZ/AZL/2024/575,Mizoram,Aizawl,,23.71388889,92.85722222,2 July 2024,2024-07-02,18.154999831691384
23460,MIZ/AZL/2024/600,Mizoram,Aizawl,,23.73694444,92.81361111,2 July 2024,2024-07-02,18.154999831691384
23470,MIZ/AZL/2024/610,Mizoram,Aizawl,,23.72916667,92.76583333,2 July 2024,2024-07-02,33.94499882310629
23473,MIZ/AZL/2024/613,Mizoram,Aizawl,,23.73222222,92.76555556,2 July 2024,2024-07-02,33.94499882310629
23476,MIZ/AZL/2024/616,Mizoram,Aizawl,,23.73794444,92.78613889,2 July 2024,2024-07-02,33.94499882310629
23477,MIZ/AZL/2024/617,Mizoram,Aizawl,,23.737499237060547,92.78805556,2 July 2024,2024-07-02,33.94499882310629
23480,MIZ/AZL/2024/620,Mizoram,Aizawl,,23.73388889,92.79388889,2 July 2024,2024-07-02,33.94499882310629
23482,MIZ/AZL/2024/622,Mizoram,Aizawl,,23.72138889,92.79944444,2 July 2024,2024-07-02,33.94499882310629
23483,MIZ/AZL/2024/623,Mizoram,Aizawl,,23.72138889,92.85777778,2 July 2024,2024-07-02,18.154999831691384
23484,MIZ/AZL/2024/624,Mizoram,Aizawl,,23.72083333,92.86472222,2 July 2024,2024-07-02,18.154999831691384
23487,MIZ/AZL/2024/627,Mizoram,Aizawl,,23.71166667,92.87833333,2 July 2024,2024-07-02,18.154999831691384
23496,MIZ/AZL/2024/636,Mizoram,Aizawl,,23.735000610351562,92.85666667,2 July 2024,2024-07-02,18.154999831691384
23497,MIZ/AZL/2024/637,Mizoram,Aizawl,,23.73666667,92.85611111,2 July 2024,2024-07-02,18.154999831691384
23501,MIZ/AZL/2024/641,Mizoram,Aizawl,,23.76111111,92.84777778,2 July 2024,2024-07-02,18.154999831691384
23502,MIZ/AZL/2024/642,Mizoram,Aizawl,,23.76166667,92.85083333,2 July 2024,2024-07-02,18.154999831691384
23503,MIZ/AZL/2024/643,Mizoram,Aizawl,,23.76527778,92.8499984741211,2 July 2024,2024-07-02,18.154999831691384
23504,MIZ/AZL/2024/644,Mizoram,Aizawl,,23.76861111,92.85138889,2 July 2024,2024-07-02,18.154999831691384
23519,MIZ/AZL/2024/659,Mizoram,Aizawl,,23.83277778,92.8324966430664,2 July 2024,2024-07-02,15.684999648481607
23520,MIZ/AZL/2024/660,Mizoram,Aizawl,,23.83888889,92.83194444,2 July 2024,2024-07-02,15.684999648481607
23523,MIZ/AZL/2024/663,Mizoram,Aizawl,,23.86222222,92.83666667,2 July 2024,2024-07-02,15.684999648481607
23528,MIZ/AZL/2024/668,Mizoram,Aizawl,,23.89138889,92.84888889,2 July 2024,2024-07-02,15.684999648481607
23532,MIZ/AZL/2024/672,Mizoram,Aizawl,,23.76972222,92.76000213623047,2 July 2024,2024-07-02,33.94499882310629
23540,MIZ/AZL/2024/712,Mizoram,Aizawl,,24.17180556,93.54406667,2 July 2024,2024-07-02,26.119999438524246
23541,MIZ/AZL/2024/713,Mizoram,Aizawl,,24.18291667,93.53441944,2 July 2024,2024-07-02,26.119999438524246
23542,MIZ/AZL/2024/714,Mizoram,Aizawl,,24.18566111,93.53935278,2 July 2024,2024-07-02,26.119999438524246
23543,MIZ/AZL/2024/715,Mizoram,Aizawl,,24.24449722,93.55275833,2 July 2024,2024-07-02,26.989999637007713
23544,MIZ/AZL/2024/716,Mizoram,Aizawl,,24.24755556,93.54809722,2 July 2024,2024-07-02,26.989999637007713
23553,MIZ/AZL/2024/725,Mizoram,Aizawl,,24.32773611,93.57937222,2 July 2024,2024-07-02,26.399999459274113
23569,MIZ/KOL/2024/741,Mizoram,Kolasib,,24.60372222,93.37223056,2 July 2024,2024-07-02,28.529999278485775
23570,MIZ/KOL/2024/742,Mizoram,Kolasib,,24.66895556,93.33700556,2 July 2024,2024-07-02,28.529999278485775
23574,MIZ/KOL/2024/746,Mizoram,Kolasib,,24.72074444,93.30899167,2 July 2024,2024-07-02,22.709999591112137
23580,MIZ/AZL/2024/752,Mizoram,Aizawl,,23.09758333,93.21623333,2 July 2024,2024-07-02,12.52999976836145
23583,MIZ/AZL/2024/755,Mizoram,Aizawl,,23.101924896240234,93.20426111,2 July 2024,2024-07-02,9.9799998216331
23587,MIZ/AZL/2024/759,Mizoram,Aizawl,,23.09759444,93.21089444,2 July 2024,2024-07-02,12.52999976836145
23590,MIZ/AZL/2024/762,Mizoram,Aizawl,,23.10100556,93.19393611,2 July 2024,2024-07-02,22.61999947298318
23591,MIZ/AZL/2024/763,Mizoram,Aizawl,,23.10074722,93.18785278,2 July 2024,2024-07-02,22.61999947298318
23592,MIZ/AZL/2024/764,Mizoram,Aizawl,,23.09954722,93.18600278,2 July 2024,2024-07-02,22.539999435655773
23595,MIZ/AZL/2024/767,Mizoram,Aizawl,,23.09830093383789,93.17597222,2 July 2024,2024-07-02,22.539999435655773
23601,MIZ/AZL/2024/773,Mizoram,Aizawl,,23.27598056,93.14351667,2 July 2024,2024-07-02,21.99499960243702
23602,MIZ/AZL/2024/774,Mizoram,Aizawl,,23.27663889,93.14375305175781,2 July 2024,2024-07-02,21.99499960243702
23603,MIZ/AZL/2024/775,Mizoram,Aizawl,,23.28107452392578,93.144075,2 July 2024,2024-07-02,21.99499960243702
23605,MIZ/AZL/2024/777,Mizoram,Aizawl,,23.33529167,93.11214167,2 July 2024,2024-07-02,33.54999899864197
23608,MIZ/KOL/2024/780,Mizoram,Kolasib,,23.50882222,93.09170278,2 July 2024,2024-07-02,29.249999289400876
23643,MIZ/KOL/2024/815,Mizoram,Kolasib,,24.02782222,93.28944444,2 July 2024,2024-07-02,20.45499935001135
23644,MIZ/KOL/2024/816,Mizoram,Kolasib,,24.04014167,93.29149627685547,2 July 2024,2024-07-02,20.45499935001135
23645,MIZ/KOL/2024/817,Mizoram,Kolasib,,24.03980278,93.29373889,2 July 2024,2024-07-02,20.45499935001135
23646,MIZ/KOL/2024/818,Mizoram,Kolasib,,24.05823611,93.28901944,2 July 2024,2024-07-02,20.45499935001135
23648,MIZ/KOL/2024/820,Mizoram,Kolasib,,24.12428889,93.318525,2 July 2024,2024-07-02,25.379999155178666
23663,MIZ/KOL/2024/837,Mizoram,Kolasib,,24.04014167,93.29149627685547,2 July 2024,2024-07-02,20.45499935001135
23667,MIZ/KOL/2024/841,Mizoram,Kolasib,,24.57151389,93.141725,2 July 2024,2024-07-02,62.40499947965145
23668,MIZ/KOL/2024/842,Mizoram,Kolasib,,24.56917222,93.14073611,2 July 2024,2024-07-02,62.40499947965145
23682,MIZ/AZL/2024/856,Mizoram,Aizawl,,23.20960722,93.13104722,2 July 2024,2024-07-02,21.99499960243702
23683,MIZ/AZL/2024/857,Mizoram,Aizawl,,23.21068583,93.1212325,2 July 2024,2024-07-02,21.99499960243702
23630,MIZ/KOL/2024/802,Mizoram,Kolasib,,23.54294167,93.23821667,24 September 2024,2024-09-24,1.689999956637621
23638,MIZ/KOL/2024/810,Mizoram,Kolasib,,24.60921944,93.30050278,24 September 2024,2024-09-24,7.454999916255474
23640,MIZ/KOL/2024/812,Mizoram,Kolasib,,24.64528611,93.28593611,24 September 2024,2024-09-24,6.319999768398702
23641,MIZ/KOL/2024/813,Mizoram,Kolasib,,24.02205833,93.29369167,24 September 2024,2024-09-24,10.529999752528965
23642,MIZ/KOL/2024/814,Mizoram,Kolasib,,23.01689167,93.283175,24 September 2024,2024-09-24,6.0799998780712485
23647,MIZ/KOL/2024/819,Mizoram,Kolasib,,24.09210556,93.29866667,24 September 2024,2024-09-24,10.529999752528965
23652,MIZ/KOL/2024/825,Mizoram,Kolasib,,24.297775268554688,93.34159722,24 September 2024,2024-09-24,8.749999762512743
23654,MIZ/KOL/2024/827,Mizoram,Kolasib,,24.35137778,93.34095556,24 September 2024,2024-09-24,8.004999768920243
23674,MIZ/KOL/2024/848,Mizoram,Kolasib,,24.10015917,93.10461389,24 September 2024,2024-09-24,17.264999493956566
23675,MIZ/KOL/2024/849,Mizoram,Kolasib,,24.11104722,93.10374167,24 September 2024,2024-09-24,17.264999493956566
23676,MIZ/KOL/2024/850,Mizoram,Kolasib,,24.10506389,93.09593611,24 September 2024,2024-09-24,16.579999482259154
23677,MIZ/KOL/2024/851,Mizoram,Kolasib,,24.10743611,93.09532222,24 September 2024,2024-09-24,16.579999482259154
23678,MIZ/KOL/2024/852,Mizoram,Kolasib,,24.10687222,93.08849722,24 September 2024,2024-09-24,16.579999482259154
23680,MIZ/AZL/2024/854,Mizoram,Aizawl,,23.24500833,93.17587222,24 September 2024,2024-09-24,3.4149998910725117
23703,MIZ/KOL/2024/877,Mizoram,Kolasib,,24.586050033569336,93.21056389,24 September 2024,2024-09-24,8.424999855458736
23711,MIZ/KOL/2024/885,Mizoram,Kolasib,,24.458325,93.09439167,24 September 2024,2024-09-24,9.824999693781137
20525,ML-02/2012-13,Meghalaya,Jaintia Hills,West Khasi Hills,25.26361111,92.38557778,"26 June 2012, at 3AM",2012-06-26,100.10499787330627
20526,ML-03/2012-13,Meghalaya,Jaintia Hills,Nongshning slide,25.26005556,92.38863889,"26 June 2012, at 3AM",2012-06-26,100.10499787330627
20527,ML-04/2012-13,Meghalaya,Jaintia Hills,Tanshang slide,25.14702778,92.37883333,"26 June 2012, at 3AM",2012-06-26,163.58499746769667
20528,ML-05/2012-13,Meghalaya,Jaintia Hills,Tanshang slide II,25.14702778,92.37883333,"26 June 2012, at 3AM",2012-06-26,163.58499746769667
20529,ML-06/2012-13,Meghalaya,Jaintia Hills,Tongseng slide,25.14341667,92.37805556,"26 June 2012, at 3AM",2012-06-26,163.58499746769667
20530,ML-07/2012-13,Meghalaya,Jaintia Hills,Tongseng slide,25.13427778,92.38511111,"26 June 2012, at 3AM",2012-06-26,163.58499746769667
20531,ML-08/2012-13,Meghalaya,Jaintia Hills,Sonapur slide,25.09022222,92.35805556,"26 June 2012, at 3AM",2012-06-26,150.80999552831054
20532,ML-09/2012-13,Meghalaya,Jaintia Hills,Sonapur slide,25.09055556,92.35972222,"26 June 2012, at 3AM",2012-06-26,150.80999552831054
20533,ML-10/2012-13,Meghalaya,Jaintia Hills,Sonapur Mandir slide,25.08772222,92.36086111,"26 June 2012, at 3AM",2012-06-26,150.80999552831054
20594,6892,Meghalaya,South West Khasi Hills,Wamney,25.39295833,91.55163333,28 May 2024,2024-05-28,51.254999190568924
20596,ME/SWK/2025/4,Meghalaya,South West Khasi Hills,Mawkyllung,25.40288611,91.43424167,28 May 2024,2024-05-28,63.439998576417565
20645,7247,Meghalaya,Eastern-West Khasi Hill,,25.68804931640625,91.6665267944336,28 May 2024,2024-05-28,66.51499886251986
22701,MZ/AZL/84A10/2024/001,Mizoram,Aizawl,,23.73888889,92.69638889,28 May 2024,2024-05-28,70.93499918468297
22702,MZ/AZL/84A10/2024/002,Mizoram,Aizawl,,23.73947222,92.69666667,28 May 2024,2024-05-28,70.93499918468297
22703,MZ/AZL/84A10/2024/003,Mizoram,Aizawl,,23.74027778,92.69722222,28 May 2024,2024-05-28,70.93499918468297
22704,MZ/AZL/84A10/2024/004,Mizoram,Aizawl,,23.74066667,92.69336111,28 May 2024,2024-05-28,70.93499918468297
22707,MZ/AZL/84A10/2024/007,Mizoram,Aizawl,,23.74116667,92.69455556,28 May 2024,2024-05-28,70.93499918468297
22709,MZ/AZL/84A10/2024/009,Mizoram,Aizawl,,23.73386111,92.69491667,28 May 2024,2024-05-28,70.93499918468297
22710,MZ/AZL/84A10/2024/010,Mizoram,Aizawl,,23.72669444,92.69519444,28 May 2024,2024-05-28,70.93499918468297
22711,MZ/AZL/84A10/2024/011,Mizoram,Aizawl,,23.73361111,92.69388889,28 May 2024,2024-05-28,70.93499918468297
22712,MZ/AZL/84A10/2024/012,Mizoram,Aizawl,,23.73472222,92.69499969482422,28 May 2024,2024-05-28,70.93499918468297
22714,MZ/AZL/84A10/2024/014,Mizoram,Aizawl,,23.73305556,92.69944444,28 May 2024,2024-05-28,70.93499918468297
22715,MZ/AZL/84A10/2024/015,Mizoram,Aizawl,,23.74972222,92.69833333,28 May 2024,2024-05-28,70.93499918468297
22716,MZ/AZL/84A10/2024/016,Mizoram,Aizawl,,23.73111111,92.70222222,28 May 2024,2024-05-28,71.20499910414219
22717,MZ/AZL/84A10/2024/017,Mizoram,Aizawl,,23.73111111,92.70388889,28 May 2024,2024-05-28,71.20499910414219
22718,MZ/AZL/84A10/2024/018,Mizoram,Aizawl,,23.73333333,92.70527778,28 May 2024,2024-05-28,71.20499910414219
22720,MZ/AZL/84A10/2024/020,Mizoram,Aizawl,,23.73583333,92.69777778,28 May 2024,2024-05-28,70.93499918468297
22721,MZ/AZL/84A10/2024/021,Mizoram,Aizawl,,23.73132778,92.70821944,28 May 2024,2024-05-28,71.20499910414219
22722,MZ/AZL/84A10/2024/022,Mizoram,Aizawl,,23.72428333,92.70737778,28 May 2024,2024-05-28,71.20499910414219
22723,MZ/AZL/84A10/2024/023,Mizoram,Aizawl,,23.72276944,92.70664978027344,28 May 2024,2024-05-28,71.20499910414219
22724,MZ/AZL/84A10/2024/024,Mizoram,Aizawl,,23.71446389,92.71146389,28 May 2024,2024-05-28,71.20499910414219
22725,MZ/AZL/84A10/2024/025,Mizoram,Aizawl,,23.71581111,92.7093505859375,28 May 2024,2024-05-28,71.20499910414219
22726,MZ/AZL/84A10/2024/026,Mizoram,Aizawl,,23.71595001220703,92.70879444,28 May 2024,2024-05-28,71.20499910414219
22727,MZ/AZL/84A10/2024/027,Mizoram,Aizawl,,23.717500686645508,92.70666667,28 May 2024,2024-05-28,71.20499910414219
22728,MZ/AZL/84A10/2024/0028,Mizoram,Aizawl,,23.71740833,92.70644167,28 May 2024,2024-05-28,71.20499910414219
22729,MZ/AZL/84A10/2024/029,Mizoram,Aizawl,,23.71735556,92.70753333,28 May 2024,2024-05-28,71.20499910414219
22730,MZ/AZL/84A10/2024/030,Mizoram,Aizawl,,23.71721667,92.70777778,28 May 2024,2024-05-28,71.20499910414219
22731,MZ/AZL/84A10/2024/031,Mizoram,Aizawl,,23.71697222,92.70817222,28 May 2024,2024-05-28,71.20499910414219
22732,MZ/AZL/84A10/2024/032,Mizoram,Aizawl,,23.71305556,92.70895833,28 May 2024,2024-05-28,71.20499910414219
22733,MZ/AZL/84A10/2024/033,Mizoram,Aizawl,,23.71523056,92.71529167,28 May 2024,2024-05-28,71.20499910414219
22736,MZ/AZL/84A10/2024/036,Mizoram,Aizawl,,23.71138889,92.72444444,28 May 2024,2024-05-28,71.20499910414219
22737,MZ/AZL/84A10/2024/037,Mizoram,Aizawl,,23.71638889,92.72111111,28 May 2024,2024-05-28,71.20499910414219
22738,MZ/AZL/84A10/2024/038,Mizoram,Aizawl,,23.71444444,92.72861111,28 May 2024,2024-05-28,71.20499910414219
22741,MZ/AZL/84A10/2024/041,Mizoram,Aizawl,,23.71571389,92.72659722,28 May 2024,2024-05-28,71.20499910414219
22742,MZ/AZL/84A10/2024/042,Mizoram,Aizawl,,23.710399627685547,92.72237778,28 May 2024,2024-05-28,71.20499910414219
22743,MZ/AZL/84A10/2024/043,Mizoram,Aizawl,,23.71865833,92.72335278,28 May 2024,2024-05-28,71.20499910414219
22745,MZ/AZL/84A10/2024/045,Mizoram,Aizawl,,23.709999084472656,92.71611111,28 May 2024,2024-05-28,71.20499910414219
22747,MZ/AZL/84A10/2024/047,Mizoram,Aizawl,,23.70666667,92.71444444,28 May 2024,2024-05-28,71.20499910414219
22748,MZ/AZL/84A10/2024/048,Mizoram,Aizawl,,23.70527778,92.71138889,28 May 2024,2024-05-28,71.20499910414219
22749,MZ/AZL/84A10/2024/049,Mizoram,Aizawl,,23.70416667,92.71222222,28 May 2024,2024-05-28,71.20499910414219
22750,MZ/AZL/84A10/2024/050,Mizoram,Aizawl,,23.70027778,92.71611111,28 May 2024,2024-05-28,71.20499910414219
22751,MZ/AZL/84A10/2024/051,Mizoram,Aizawl,,23.69972222,92.71694444,28 May 2024,2024-05-28,66.74999817460775
22754,MZ/AZL/84A10/2024/054,Mizoram,Aizawl,,23.64333333,92.73444444,28 May 2024,2024-05-28,66.74999817460775
22756,MZ/AZL/84A10/2024/056,Mizoram,Aizawl,,23.64638889,92.72527778,28 May 2024,2024-05-28,66.74999817460775
22757,MZ/AZL/84A10/2024/057,Mizoram,Aizawl,,23.63111111,92.72388889,28 May 2024,2024-05-28,66.74999817460775
22758,MZ/AZL/84A10/2024/058,Mizoram,Aizawl,,23.63055556,92.72305556,28 May 2024,2024-05-28,66.74999817460775
22759,MZ/AZL/84A10/2024/059,Mizoram,Aizawl,,23.62833333,92.72333333,28 May 2024,2024-05-28,66.74999817460775
22760,MZ/AZL/84A10/2024/060,Mizoram,Aizawl,,23.62277778,92.72444444,28 May 2024,2024-05-28,66.74999817460775
22761,MZ/AZL/84A10/2024/061,Mizoram,Aizawl,,23.62194444,92.72305556,28 May 2024,2024-05-28,66.74999817460775
22762,MZ/AZL/84A10/2024/062,Mizoram,Aizawl,,23.62083333,92.72250366210938,28 May 2024,2024-05-28,66.74999817460775
22763,MZ/AZL/84A10/2024/063,Mizoram,Aizawl,,23.61916667,92.72250366210938,28 May 2024,2024-05-28,66.74999817460775
22764,MZ/AZL/84A10/2024/004,Mizoram,Aizawl,,23.6200008392334,92.72472222,28 May 2024,2024-05-28,66.74999817460775
22765,MZ/AZL/84A10/2024/065,Mizoram,Aizawl,,23.61972222,92.72527778,28 May 2024,2024-05-28,66.74999817460775
22766,MZ/AZL/84A10/2024/066,Mizoram,Aizawl,,23.62027778,92.72555556,28 May 2024,2024-05-28,66.74999817460775
22767,MZ/AZL/84A10/2024/067,Mizoram,Aizawl,,23.62027778,92.72611111,28 May 2024,2024-05-28,66.74999817460775
22768,MZ/AZL/84A10/2024/068,Mizoram,Aizawl,,23.62111111,92.72444444,28 May 2024,2024-05-28,66.74999817460775
22769,MZ/AZL/84A10/2024/069,Mizoram,Aizawl,,23.68743333,92.72129167,28 May 2024,2024-05-28,66.74999817460775
22770,MZ/AZL/84A10/2024/070,Mizoram,Aizawl,,23.67694444,92.71722222,28 May 2024,2024-05-28,66.74999817460775
22771,MZ/AZL/84A10/2024/071,Mizoram,Aizawl,,23.67583333,92.71499633789062,28 May 2024,2024-05-28,66.74999817460775
22772,MZ/AZL/84A10/2024/072,Mizoram,Aizawl,,23.67472222,92.71722222,28 May 2024,2024-05-28,66.74999817460775
22773,MZ/AZL/84A10/2024/073,Mizoram,Aizawl,,23.67444444,92.71472222,28 May 2024,2024-05-28,66.74999817460775
22774,MZ/AZL/84A10/2024/074,Mizoram,Aizawl,,23.67388889,92.71472222,28 May 2024,2024-05-28,66.74999817460775
22775,MZ/AZL/84A10/2024/075,Mizoram,Aizawl,,23.672069,92.7099293,28 May 2024,2024-05-28,66.74999817460775
22776,MZ/AZL/84A10/2024/076,Mizoram,Aizawl,,23.684301376342773,92.715511,28 May 2024,2024-05-28,66.74999817460775
22778,MZ/AZL/84A10/2024/078,Mizoram,Aizawl,,23.70416667,92.72000122070312,28 May 2024,2024-05-28,71.20499910414219
22779,MZ/AZL/84A10/2024/079,Mizoram,Aizawl,,23.70305556,92.72055556,28 May 2024,2024-05-28,71.20499910414219
22782,MZ/AZL/84A10/2024/082,Mizoram,Aizawl,,23.690000534057617,92.72361111,28 May 2024,2024-05-28,66.74999817460775
